date,rm,rf,rm_rf,smb_ew,hml_ew,mom_ew,smb_vw,hml_vw,mom_vw,rolling_vol_daily,rolling_vol_annualized,rolling_vol_annualized_pct,month,value,inflation_yoy
2004-01-01,0.0584226633881946,0.0023508333333333,0.0560718300548613,0.268533790624137,0.0173518099687457,-0.392597280850067,0.0581060374740366,-0.0155770987001331,-0.0885695964295037,0.05264373483793058,0.18236324687895897,18.24,2004M01,173.96,1.328052190121154
2004-02-01,0.0377091987053962,0.0020783333333333,0.0356308653720629,0.0502143691089002,-0.0218820647327273,-0.122676103417453,0.0201593622905835,-0.0454024254473791,-0.063542212765642,0.050210695558872906,0.1739349515826817,17.39,2004M02,173.74,0.3001962821845172
2004-03-01,-0.0116172324477492,0.0020925,-0.0137097324477492,-0.0183329140311156,0.0157892855536752,-0.0807809400359173,-0.0304223793458958,0.0264335168049692,-0.0910460260435473,0.04906405119723253,0.1699628589975347,17.0,2004M03,175.15,0.591546060188386
2004-04-01,0.0129664276646828,0.0017458333333333,0.0112205943313494,-0.0179002316073302,0.0486023937132328,-0.129900795519544,-0.0223955196468215,0.0414988628150217,-0.0935551218268824,0.03522380422616586,0.12201883711115721,12.2,2004M04,175.64,1.1052268017499367
2004-05-01,-0.0119444409084166,0.0017394444444444,-0.0136838853528611,-0.024814082592796,0.0330170947656979,-0.0052392360477759,-0.0050176725721406,0.006586649011354,0.0349729112219005,0.03600865023689901,0.12473762344457234,12.47,2004M05,176.2,1.5444905486399207
2004-06-01,0.0338570279893008,0.0016583333333333,0.0321986946559674,-0.0034067580296524,0.0067642500878966,0.0065031081518269,-0.0154793003556767,0.0207315475055613,0.0007386252193378,0.03580345707424101,0.12402681347839355,12.4,2004M06,175.48,1.2170502393724414
2004-07-01,-0.0185436879138767,0.001705,-0.0202486879138767,-0.0398047340373256,0.0212889116344065,-0.004931403418835,-0.0368452228840763,0.0172620815484803,-0.070292610386891,0.035123777558003506,0.12167233456841915,12.17,2004M07,175.26,1.2536830550580635
2004-08-01,-0.0052068552593874,0.0017179166666666,-0.006924771926054,-0.008595704005494,0.042305941696903,-0.0018233952985294,-0.0233397353439854,0.0282207861114999,-0.005778704068054,0.03532079954880819,0.12235483876498333,12.24,2004M08,175.12,1.1728002773123913
2004-09-01,0.0326661744726251,0.0016583333333333,0.0310078411392918,0.0509631713741564,0.0078791708472789,-0.0136165057979829,0.0679470412356183,0.0096501479874069,0.0124015375723633,0.03214783806932087,0.11136337777912142,11.14,2004M09,176.44,1.1929341592108234
2004-10-01,-9.81770591591132e-05,0.0017136111111111,-0.0018117881702702,-0.0145724891362716,0.0071688598248081,0.0390020806922766,0.0100692991108506,0.0316333358075542,-0.0134945408279101,0.024418940724566223,0.08458969200392294,8.46,2004M10,177.01,1.4383954154727707
2004-11-01,0.0592536494803092,0.0016666666666666,0.0575869828136426,0.019480078508287,0.025799865044383,-0.0046020778891003,0.0641180627764819,0.0353016481511503,0.0599729175325931,0.027486001649646465,0.0952143027082193,9.52,2004M11,176.05,1.0794051788482584
2004-12-01,0.0066218327352483,0.001705,0.0049168327352483,0.0167952996343584,0.0090015352795681,-0.0036620172867391,0.0526066771211153,0.0244949679388411,0.0231399995477953,0.027372839889008876,0.0948222988704228,9.48,2004M12,176.08,0.998049787771027
2005-01-01,0.0069684615663115,0.0017136111111111,0.0052548504552004,0.0123751425781008,-0.0222618660987668,0.0201920806598189,0.0041327923003563,-0.0167227283395915,-0.0067894218140471,0.02406293536611993,0.08335645326673144,8.34,2005M01,175.27,0.7530466773971067
2005-02-01,0.0467001434425278,0.0015477777777777,0.04515236566475,-0.002185480620026,0.0148075870442528,0.0519588999099778,0.0083196083046367,0.0100343446651536,0.0380170892503207,0.02511461801580893,0.08699958883213145,8.7,2005M02,176.16,1.392885921491871
