"month","factor"
2011-06-30,-0.02766485184224
2011-07-29,-0.0419021796801384
2011-08-31,-0.0854088666554687
2011-09-30,-0.0490380426358847
2011-10-31,0.070598740907421
2011-11-30,-0.00484823573566329
2011-12-30,0.0092990144712264
2012-01-31,0.0474376143982444
2012-02-29,0.038134866184145
2012-03-30,-0.0126089272790831
2012-04-30,2.77040723322844e-05
2012-05-31,-0.0549187261952865
2012-06-29,0.0273907786527813
2012-07-31,0.0370591348565327
2012-08-31,-0.0186467082624482
2012-09-28,0.0286425383416884
2012-10-31,-0.00922883881192999
2012-11-30,0.03045919310513
2012-12-28,0.0101971101940833
2013-01-31,0.0375702743352091
2013-02-28,0.0266593913905824
2013-03-28,0.012651376685543
2013-04-30,0.0248052627415974
2013-05-31,0.0138677534865838
2013-06-28,-0.0475894450273562
2013-07-31,0.0572274079544276
2013-08-30,-0.0144456970032612
2013-09-30,0.0304688572221832
2013-10-31,0.0207668521182112
2013-11-29,0.0251805178679454
2013-12-30,0.015206474360777
2014-01-31,-0.0145243524738194
2014-02-28,0.0451504231517643
2014-03-31,0.00348595643257049
2014-04-30,0.0294642371495399
2014-05-30,0.022260635323936
2014-06-30,-0.0101688983085736
2014-07-31,-0.00315902449302026
2014-08-29,0.0104244622030321
2014-09-30,-0.00190680571208443
2014-10-31,0.0152703547219133
2014-11-28,0.0296662820733548
2014-12-30,0.00451330955225959
2015-01-30,0.0597826336354096
2015-02-27,0.0624350833188792
2015-03-31,-0.000335558939294933
2015-04-30,-0.00621179960357995
2015-05-29,0.010225519191104
2015-06-30,-0.0589614382434027
2015-07-31,0.0448438784802178
2015-08-31,-0.0546291670073701
2015-09-30,-0.0386579206804108
2015-10-30,0.0546110320026375
2015-11-30,0.0292267103388546
2015-12-30,-0.0418126177178298
2016-01-29,-0.0578288590702105
2016-02-29,0.00962921633292062
2016-03-31,0.00793348279160081
2016-04-29,0.0124160287166194
2016-05-31,0.0216326247001747
2016-06-30,-0.0258236781042364
2016-07-29,0.0568227874390859
2016-08-31,0.0133068265762168
2016-09-30,0.0143586219572586
2016-10-31,-0.0169944875206849
2016-11-30,0.00714325562887418
2016-12-30,0.02437228488746
2017-01-31,0.00741245658166234
2017-02-28,0.0307506381738902
2017-03-31,0.0216183778941635
2017-04-28,0.0304422942920342
2017-05-31,0.0200017184613793
2017-06-30,-0.020933890275899
2017-07-31,-0.0375873963696656
2017-08-31,-0.0086778752369938
2017-09-29,0.0559359897721424
2017-10-31,0.0239401400034177
2017-11-30,-0.0298164973685631
2017-12-29,-0.00783381922270388
2018-01-31,0.012186797937356
2018-02-28,-0.00126533409047881
2018-03-29,-0.00585166964212045
2018-04-30,0.0428907250968111
2018-05-31,0.000878427560407874
2018-06-29,-0.00588936076478289
2018-07-31,0.0326010145489277
2018-08-31,0.0246995395814634
2018-09-28,-0.00100974408672896
2018-10-31,-0.0515491237242262
2018-11-30,-0.00973625081651667
2018-12-28,-0.0536568922080245
2019-01-31,0.0574981128963145
2019-02-28,0.0516081240482663
2019-03-29,0.00409075974770759
2019-04-30,0.0566629898756756
2019-05-31,-0.060953661763385
2019-06-28,0.0645374592613912
2019-07-31,0.0100058631588891
2019-08-30,0.00153301677076814
2019-09-30,0.0214470252100169
2019-10-31,0.0396486574057249
2019-11-29,0.0132155277311532
2019-12-30,0.0281943953081324
2020-01-31,0.00865446436383279
2020-02-28,-0.0525173296555903
2020-03-31,-0.106423408198603
2020-04-30,0.0647765957038071
2020-05-29,0.0477993091213826
2020-06-30,0.0189465819343602
2020-07-31,0.0248393523959111
2020-08-31,0.0372689554139462
2020-09-30,0.0369596662875982
2020-10-30,-0.0502796228213227
2020-11-30,0.0982888395507931
2020-12-30,-0.0134019827839652
2021-01-29,0.0269086316899679
2021-02-26,0.0307388852833085
2021-03-31,0.0714216632180956
2021-04-30,0.0309394397207703
2021-05-31,0.0105005921957972
2021-06-30,0.00371124694679727
2021-07-30,0.0566610741673332
2021-08-31,-0.00287928698602448
2021-09-30,-0.052885250497061
2021-10-29,0.0433538976611884
2021-11-30,0.00849240375568154
2021-12-30,0.0370226691589521
2022-01-31,-0.0314289413065942
2022-02-28,-0.0602521577020115
2022-03-31,0.0164869995422304
2022-04-29,-0.0280924478251971
2022-05-31,-0.00464668485371331
2022-06-30,-0.102572499881102
2022-07-29,0.100136068536443
2022-08-31,-0.0657809433851935
2022-09-30,-0.0593190535197965
2022-10-31,0.0510562126694268
2022-11-30,0.0663851646433991
2022-12-30,-0.0258523207328862
