"month","factor1","factor2","factor3","factor4","factor5"
1998-01-30,0.0777918507459137,0.0119422355824482,0.0777918507459137,0.0777918507459137,0.0777918507459137
1998-02-27,0.0828058065672177,-0.00916562915455855,0.0828058065672177,0.0828058065672177,0.0828058065672177
1998-03-31,0.0817376157324854,0.0034762810341423,0.0817376157324854,0.0817376157324854,0.0817376157324854
1998-04-30,0.0852349256718218,0.0262003664033651,0.0852349256718218,0.0852349256718218,0.0852349256718218
1998-05-29,0.103278615590876,0.0164053844344818,0.103278615590876,0.103278615590876,0.103278615590876
1998-06-30,0.103525160367717,0.0270682994552938,0.103525160367717,0.103525160367717,0.103525160367717
1998-07-31,0.0768693761434781,-0.0112435529965564,0.0768693761434781,0.0768693761434781,0.0768693761434781
1998-08-31,0.0932076236816191,-0.00509131125214099,0.0932076236816191,0.0932076236816191,0.0932076236816191
1998-09-30,0.0652683053720029,0.00695986329686882,0.0652683053720029,0.0652683053720029,0.0652683053720029
1998-10-30,0.0681524594657093,0.00427225888693678,0.0681524594657093,0.0681524594657093,0.0681524594657093
1998-11-30,0.0864875837483175,0.00737845649829755,0.0864875837483175,0.0864875837483175,0.0864875837483175
1998-12-30,0.0752151786691941,0.00564378749476083,0.0752151786691941,0.0752151786691941,0.0752151786691941
1999-01-29,0.0840815781080658,-0.00895111950514486,0.0840815781080658,0.0840815781080658,0.0840815781080658
1999-02-26,0.102037069297137,-0.0116197311687335,0.102037069297137,0.102037069297137,0.102037069297137
1999-03-31,0.0942135523004282,0.0126171067093388,0.0942135523004282,0.0942135523004282,0.0942135523004282
1999-04-30,0.0770643439506322,0.0210852293184383,0.0770643439506322,0.0770643439506322,0.0770643439506322
1999-05-31,0.113466637741117,-0.00214106041063213,0.113466637741117,0.113466637741117,0.113466637741117
1999-06-30,0.0908939866369346,0.00157815690967938,0.0908939866369346,0.0908939866369346,0.0908939866369346
1999-07-30,0.0838725439567113,0.0139130286704368,0.0838725439567113,0.0838725439567113,0.0838725439567113
1999-08-31,0.0947024060065187,0.0120327454529862,0.0947024060065187,0.0947024060065187,0.0947024060065187
1999-09-30,0.0850954689371586,0.00351624312741318,0.0850954689371586,0.0850954689371586,0.0850954689371586
1999-10-29,0.106709687905536,0.0209079187671006,0.106709687905536,0.106709687905536,0.106709687905536
1999-11-30,0.0980632975580762,0.0171650113835216,0.0980632975580762,0.0980632975580762,0.0980632975580762
1999-12-30,0.0968928086232821,0.000836802917793911,0.0968928086232821,0.0968928086232821,0.0968928086232821
2000-03-31,0.107604250320341,0.00396532708357857,0.107604250320341,0.107604250320341,0.107604250320341
2000-04-28,0.082696292981297,0.0127695027492059,0.082696292981297,0.082696292981297,0.082696292981297
2000-05-31,0.0854198704250808,-0.00521655459108537,0.0854198704250808,0.0854198704250808,0.0854198704250808
2022-12-30,0.0640096606447234,-0.00144368582131265,0.0640096606447234,0.0640096606447234,0.0640096606447234
