"date","tree_1","tree_2","tree_3","tree_4","tree_5"
2019-01-31,0.0481363512778212,0.0481363512778212,0.0481363512778212,0.0481363512778212,0.062157772247355
2019-02-28,0.0429119792150779,0.0429119792150779,0.0429119792150779,0.0429119792150779,0.0557484197297392
2019-03-29,0.00411008819198468,0.00411008819198468,0.00411008819198468,0.00411008819198468,0.00724999182163362
2019-04-30,0.0480496361579197,0.0480496361579197,0.0480496361579197,0.0480496361579197,0.0613948148381942
2019-05-31,-0.0579412977781048,-0.0579412977781048,-0.0579412977781048,-0.0579412977781048,-0.0673422943562676
2019-06-28,0.0570323710212389,0.0570323710212389,0.0570323710212389,0.0570323710212389,0.0720843263640191
2019-07-31,0.0102700512705957,0.0102700512705957,0.0102700512705957,0.0102700512705957,0.010409095327399
2019-08-30,-4.22713286179609e-05,-4.22713286179609e-05,-4.22713286179609e-05,-4.22713286179609e-05,0.000383487669088328
2019-09-30,0.0187760201927678,0.0187760201927678,0.0187760201927678,0.0187760201927678,0.0246158393251694
2019-10-31,0.0381178961135084,0.0381178961135084,0.0381178961135084,0.0381178961135084,0.0434076293930129
2019-11-29,0.0128918725661666,0.0128918725661666,0.0128918725661666,0.0128918725661666,0.0121945789853812
2019-12-30,0.0249182685286624,0.0249182685286624,0.0249182685286624,0.0249182685286624,0.0293464455229468
2020-01-31,0.00607465064017925,0.00607465064017925,0.00607465064017925,0.00607465064017925,0.0103416254398226
2020-02-28,-0.0490700388195736,-0.0490700388195736,-0.0490700388195736,-0.0490700388195736,-0.0550726914189544
2020-03-31,-0.0979364003207037,-0.0979364003207037,-0.0979364003207037,-0.0979364003207037,-0.11737340449338
2020-04-30,0.0592683581815728,0.0592683581815728,0.0592683581815728,0.0592683581815728,0.0707565686943674
2020-05-29,0.0451857209671198,0.0451857209671198,0.0451857209671198,0.0451857209671198,0.0505538560750554
2020-06-30,0.0165943088281668,0.0165943088281668,0.0165943088281668,0.0165943088281668,0.021199077124758
2020-07-31,0.0218195932123643,0.0218195932123643,0.0218195932123643,0.0218195932123643,0.0258044482146358
2020-08-31,0.0325450751916085,0.0325450751916085,0.0325450751916085,0.0325450751916085,0.0440932540264162
2020-09-30,0.0298403475478657,0.0298403475478657,0.0298403475478657,0.0298403475478657,0.0385535002365301
2020-10-30,-0.0455058225823616,-0.0455058225823616,-0.0455058225823616,-0.0455058225823616,-0.0535585051979288
2020-11-30,0.084109010292279,0.084109010292279,0.084109010292279,0.084109010292279,0.105547253214726
2020-12-30,-0.0188461668728215,-0.0188461668728215,-0.0188461668728215,-0.0188461668728215,-0.0206811822250374
2021-01-29,0.0281110379879414,0.0281110379879414,0.0281110379879414,0.0281110379879414,0.0306759105940245
2021-02-26,0.0276056164513808,0.0276056164513808,0.0276056164513808,0.0276056164513808,0.0333473763996906
2021-03-31,0.0671863382220408,0.0671863382220408,0.0671863382220408,0.0671863382220408,0.0825319065913615
2021-04-30,0.0266876677496125,0.0266876677496125,0.0266876677496125,0.0266876677496125,0.029781991469293
2021-05-31,0.00834969499902835,0.00834969499902835,0.00834969499902835,0.00834969499902835,0.0118491406304931
2021-06-30,0.00371122040289289,0.00371122040289289,0.00371122040289289,0.00371122040289289,0.00426986407154303
2021-07-30,0.050224100586328,0.050224100586328,0.050224100586328,0.050224100586328,0.0597772670949144
2021-08-31,-0.00285841290574285,-0.00285841290574285,-0.00285841290574285,-0.00285841290574285,-0.0051717521131692
2021-09-30,-0.0470937753376336,-0.0470937753376336,-0.0470937753376336,-0.0470937753376336,-0.0551519276320768
2021-10-29,0.0403285100929307,0.0403285100929307,0.0403285100929307,0.0403285100929307,0.0437397309373793
2021-11-30,0.00885323909702699,0.00885323909702699,0.00885323909702699,0.00885323909702699,0.00609626103255648
2021-12-30,0.0445026843162611,0.0445026843162611,0.0445026843162611,0.0445026843162611,0.038287543315022
2022-01-31,-0.0264825031222854,-0.0264825031222854,-0.0264825031222854,-0.0264825031222854,-0.0309709004843713
2022-02-28,-0.0558161523600872,-0.0558161523600872,-0.0558161523600872,-0.0558161523600872,-0.068313357314777
2022-03-31,0.0169264335305423,0.0169264335305423,0.0169264335305423,0.0169264335305423,0.0182873687252369
2022-04-29,-0.0249146475371636,-0.0249146475371636,-0.0249146475371636,-0.0249146475371636,-0.0276651433005197
2022-05-31,-0.00324900500262758,-0.00324900500262758,-0.00324900500262758,-0.00324900500262758,-0.00402205819439709
2022-06-30,-0.0891552274369188,-0.0891552274369188,-0.0891552274369188,-0.0891552274369188,-0.10888897328913
2022-07-29,0.0895603639763841,0.0895603639763841,0.0895603639763841,0.0895603639763841,0.110039309311013
2022-08-31,-0.0610082591065635,-0.0610082591065635,-0.0610082591065635,-0.0610082591065635,-0.0703974940817642
2022-09-30,-0.0517210963814785,-0.0517210963814785,-0.0517210963814785,-0.0517210963814785,-0.0628650812907496
2022-10-31,0.0489228980484125,0.0489228980484125,0.0489228980484125,0.0489228980484125,0.0559250798426191
2022-11-30,0.0588595908554832,0.0588595908554832,0.0588595908554832,0.0588595908554832,0.0721169647313566
2022-12-30,-0.0140485893742826,-0.0140485893742826,-0.0140485893742826,-0.0140485893742826,-0.0279985252828205
