V1,V2,V3,V4
-0.735344232669079,-0.406176214677262,-4.33418576806282,-2.09916964737306
1.89308238754331,5.58379294144417,1.82255740790869,3.24319544938613
-4.70952268096489,1.37123978023508,-0.930766506634079,1.50148357273595
-0.404771313441024,0.994287301925324,6.7677270850389,4.97718945553614
4.61469948680885,3.27303982560116,2.0967541631768,2.16642231934709
8.38935204743986,3.32307214102266,3.37873486249838,2.28754618484595
6.09402414207257,8.7573716123749,4.16202418754893,2.53234399758991
1.4198882677134,0.491411453427983,-0.397615674266229,1.07502385285002
-1.36181154208215,1.91130654543699,1.982347396432,0.615761172486199
1.25708459924238,1.86117771736705,1.44751141330184,2.39660928080497
-0.862095400319809,-2.60534455531043,-4.94059342899294,-4.82361015120952
4.28708115461621,6.22978223393752,6.46239837080728,7.30423700877585
3.10543785061421,1.26606304705573,0.772727228776601,-1.29264264822235
6.34514985986184,5.91707078123327,2.11820200229362,2.91390172284866
3.10021739391425,2.1074434469646,0.739525743741774,-2.01264151655616
3.23427762162692,3.93256902809225,2.31095885560356,1.85127999296969
1.85810008489263,3.7039738377075,-0.346418578430419,0.0198119070237387
2.71992908281297,-0.325061598007295,0.84946863711941,-0.906207528079085
5.38267242705308,8.9668304461813,7.06288795124902,4.62641858143217
-1.23457890349068,0.370763284120119,1.13512507486015,1.16961569807654
0.910550680350344,3.31581544218819,4.71933237648383,2.71683325755422
4.39564095959272,2.90894722534958,5.17314307121101,2.06197778377502
-0.0707766374570355,-0.0992832272150562,-0.799526843023146,-2.30040587969904
-0.425970151873219,-0.583405827000246,-1.48721612825,-1.18674125799854
-0.268351931340813,-0.870250608073047,-0.295265556279265,0.404855193946779
-1.88700260261409,-1.06596993604583,-1.74869846908635,-1.3670036526711
-1.62495531095681,3.50871740434697,4.44614755884255,1.08616509363859
2.02543007588186,4.25798830026714,2.63551848460227,3.35132750455514
0.539813977701441,6.35346860868156,0.371503938746108,1.90594190673284
4.43624717132476,6.85854273674407,5.52947610609295,9.18639844873233
10.2030725128629,11.3977790450478,8.57039229597123,8.83224886640086
1.4807565756555,-2.52089869590793,-1.7167727524227,0.405041151552798
2.60690857901708,1.75856415053362,5.26555286111528,0.783444726512491
2.5059046407681,0.221826766093938,-2.72877523998248,0.338182847258027
-4.93603402740409,-6.27972513252313,-6.32881910462174,-6.94515172376927
5.41082198235709,8.04122473832937,6.03499247079153,4.31385120830982
-4.09557442664569,-1.59836865151966,-2.73726051110164,-6.62238157981047
-2.22013926964117,0.503694615039546,-1.55093280102296,-3.89943467734197
7.18641353555956,7.63148373342536,9.53373308069524,7.1434994686622
6.57319555201293,3.44053484224298,4.32663388298312,3.33432148052039
2.52723043559462,-5.0643534727346,-1.16932312227844,-5.23075526950926
-6.22878717813043,-3.96027699934165,-4.35545947811373,-7.31270542892726
-0.664427078955864,1.19089893492235,5.06943032877368,1.76694932277752
4.15423757102299,5.47026239302272,3.02728130913343,3.95523537505399
1.40938345460204,1.44305864972165,-2.44772548576088,1.00241611687149
3.49692439601114,3.92432406787953,1.91965697522741,2.58520008721688
-2.89215683603372,-3.37640336894826,-2.16790837079952,-3.24665419880714
9.75522060934375,7.7874181390098,8.8789102717331,5.42038654147541
6.04700949019029,2.17656447798038,2.37399712156188,0.857614606430512
2.43736738084057,0.578299554825262,2.59987710173985,1.71003024574866
-2.19471096598107,-4.01881360350152,-1.13555500001599,-1.68745747151263
1.42451033976041,-0.610642936230658,1.63676720882204,1.38473645544152
3.19264180916716,4.28539655971583,0.94557919716579,2.8939152093323
4.14241796651637,-0.709842647991835,-0.864733280510297,1.74456510289114
3.85041916447131,3.05757626505248,3.26049190927712,4.32290342586506
-0.622028923258169,-2.24808771251264,0.284257277081446,3.63526148302128
4.54102717000415,5.1409808279781,5.74230194706344,5.7227225232171
1.95577873534983,3.41004867375658,2.06153271098532,1.06044805978394
0.738977320106291,-0.808396023274249,-1.1349677292677,-2.07151740735233
-2.37175760922326,3.11269155635748,-2.84142106087352,-2.97244636365487
-1.0232793657779,-1.26067739286438,-0.431649581216106,-2.11967968070335
4.71502967093966,1.50130540589824,2.31280446838181,5.58785115718392
-0.774652874674311,-0.235658101264436,1.4320033806931,5.85779907067207
-4.53600374877065,-2.21941534220803,-1.7418961876472,-3.44574671510776
-0.8109945549374,-1.46471605819875,0.504706778606977,-0.51344506709338
3.687210547202,-1.48150995741336,1.05185703727391,2.08487154926467
-2.51290360762152,-0.738162791780462,-0.44873790727062,-0.774263902482162
-2.21364975487832,-0.0675380664233316,-2.53261936604956,-1.09221896767871
5.91763432657637,6.34557247853965,5.40853645584986,6.19170719601281
1.94973676117771,1.69213859642404,2.43868847878918,-1.52018797672774
-0.513176271227847,-1.33287716173642,0.608734145833442,-0.345742762495066
5.1690497148878,2.89864668408183,5.41526722399874,2.63882473495019
2.24694203582585,1.99464442169425,2.5576194969059,2.50154689579008
1.57104124478464,-2.30981959309225,-1.47626604155592,0.389511788701054
-5.50634246143915,-9.39692310893215,-4.75375700575754,-7.23021980725193
