V1,V2
2.57765691045275,1.12757901234864
1.17348313086836,2.79016428147351
6.93046931106671,1.61866564586377
-0.0830571323897055,-1.23984137326355
10.6880874781481,9.31433576611021
-0.666976190834452,3.00697887144476
-5.91447322976071,-6.84330596551677
-3.5652549740628,-0.473918049632347
1.69553019033623,4.68495814283007
-4.79090707553717,-3.44149501292966
9.13944326661826,12.2809124681289
0.351674717820073,1.03798250591926
-0.546178276215048,1.09731152996137
6.17818974276715,10.2212582831062
3.09188958064511,-2.25962787337002
-2.13510854484742,-2.33558820193276
5.12372914994865,4.37295550318997
3.01196462355351,2.08865100410036
-3.2252936745317,-1.58252621903385
-5.03629750284192,-3.55661609531632
-4.19343232735146,-5.07447440154135
-10.4181468656366,-8.58079852096348
-7.75959943267666,-8.3073470710542
5.56903566260498,10.8052250874712
-4.92751101807492,-1.08423912988889
1.53121633927372,1.9274476695791
12.2621251586387,8.23102813963492
5.18045211235633,4.18409424272155
0.74752958764501,-0.676340197591147
-0.562600871655879,0.353438510191578
-6.187070510537,-6.04927440802818
-2.71053473151967,0.284118130217197
0.644340527676706,3.4658734803176
-0.6882191835011,-2.28746901321985
1.7684842430227,3.61062319543124
-4.67946957610022,0.333148339801894
-0.55213479563766,4.29240521496022
4.6762704522229,2.47519183788865
8.13316538622258,3.81482033293597
6.06918793213415,4.94477774974532
1.57905968840698,0.231775488319368
-1.53632853014945,1.52603665400893
1.37441417148523,1.68766853349955
-0.864085497783409,-4.06671354436438
4.19480815078023,6.84175116020029
3.10775315652565,0.142469138527452
6.39016416400498,3.61128107403653
3.07640138489207,0.111520009268375
3.33975308759381,2.36973544842002
1.84057824086146,1.017506567084
2.70881808382146,-0.0148789716794577
5.39849866007032,6.45278745074635
-1.28020705452599,0.861980880763697
1.01859303712106,3.03581976412524
4.17602146546644,3.73321484473576
-0.00667265360124626,-1.34477467676019
-0.396451399009277,-1.12538017037208
-0.196370241438004,-0.312127170924066
-1.79662412214196,-1.62698148670689
-1.67936209525495,2.56789548120291
1.826786815342,3.76193985802043
0.516931706342441,2.60582760509477
4.08584075548924,8.13248966978139
10.3264876625873,9.23943440155784
1.60385918770088,-1.13321993968971
2.76141455545237,1.88144765101199
2.54925568980553,-0.489997262718806
-4.94523252289951,-6.47894179250902
5.37430156648782,5.88087939183509
-4.13107191037374,-4.04454393759459
