"month","factor_1","factor_2","factor_3","factor_4","factor_5"
2018-12-28,-0.0608453618329731,-0.0608453618329731,-0.0608453618329731,-0.0608453618329731,-0.0608453618329731
2019-01-31,0.0653660977312406,0.0653660977312406,0.0653660977312406,0.0653660977312406,0.0653660977312406
2019-02-28,0.0571757588494371,0.0571757588494371,0.0571757588494371,0.0571757588494371,0.0571757588494371
2019-03-29,0.00615630965183007,0.00615630965183007,0.00615630965183007,0.00615630965183007,0.00615630965183007
2019-04-30,0.063579919981612,0.063579919981612,0.063579919981612,0.063579919981612,0.063579919981612
2019-05-31,-0.0632536266860779,-0.0632536266860779,-0.0632536266860779,-0.0632536266860779,-0.0632536266860779
2019-06-28,0.0710734973154618,0.0710734973154618,0.0710734973154618,0.0710734973154618,0.0710734973154618
2019-07-31,0.0125630568065589,0.0125630568065589,0.0125630568065589,0.0125630568065589,0.0125630568065589
2019-08-30,-0.00287756770079086,-0.00287756770079086,-0.00287756770079086,-0.00287756770079086,-0.00287756770079086
2019-09-30,0.0249571372853896,0.0249571372853896,0.0249571372853896,0.0249571372853896,0.0249571372853896
2019-10-31,0.0434694061394851,0.0434694061394851,0.0434694061394851,0.0434694061394851,0.0434694061394851
2019-11-29,0.0172704448789383,0.0172704448789383,0.0172704448789383,0.0172704448789383,0.0172704448789383
2019-12-30,0.0337885899885216,0.0337885899885216,0.0337885899885216,0.0337885899885216,0.0337885899885216
2020-01-31,0.0111301925194688,0.0111301925194688,0.0111301925194688,0.0111301925194688,0.0111301925194688
2020-02-28,-0.0614384522573804,-0.0614384522573804,-0.0614384522573804,-0.0614384522573804,-0.0614384522573804
2020-03-31,-0.132064770288985,-0.132064770288985,-0.132064770288985,-0.132064770288985,-0.132064770288985
2020-04-30,0.0823345849657103,0.0823345849657103,0.0823345849657103,0.0823345849657103,0.0823345849657103
2020-05-29,0.0547305886150127,0.0547305886150127,0.0547305886150127,0.0547305886150127,0.0547305886150127
2020-06-30,0.0237415289995894,0.0237415289995894,0.0237415289995894,0.0237415289995894,0.0237415289995894
2020-07-31,0.0346382279136828,0.0346382279136828,0.0346382279136828,0.0346382279136828,0.0346382279136828
2020-08-31,0.0477617321352315,0.0477617321352315,0.0477617321352315,0.0477617321352315,0.0477617321352315
2020-09-30,0.0439047160089266,0.0439047160089266,0.0439047160089266,0.0439047160089266,0.0439047160089266
2020-10-30,-0.0579400042796538,-0.0579400042796538,-0.0579400042796538,-0.0579400042796538,-0.0579400042796538
2020-11-30,0.110233104271998,0.110233104271998,0.110233104271998,0.110233104271998,0.110233104271998
2020-12-30,-0.00876427235904945,-0.00876427235904945,-0.00876427235904945,-0.00876427235904945,-0.00876427235904945
2021-01-29,0.0370381667433856,0.0370381667433856,0.0370381667433856,0.0370381667433856,0.0370381667433856
2021-02-26,0.0364049996600873,0.0364049996600873,0.0364049996600873,0.0364049996600873,0.0364049996600873
2021-03-31,0.0797841284492857,0.0797841284492857,0.0797841284492857,0.0797841284492857,0.0797841284492857
2021-04-30,0.0388447130480926,0.0388447130480926,0.0388447130480926,0.0388447130480926,0.0388447130480926
2021-05-31,0.0130757020152295,0.0130757020152295,0.0130757020152295,0.0130757020152295,0.0130757020152295
2021-06-30,0.00334227266134698,0.00334227266134698,0.00334227266134698,0.00334227266134698,0.00334227266134698
2021-07-30,0.0654208921403966,0.0654208921403966,0.0654208921403966,0.0654208921403966,0.0654208921403966
2021-08-31,0.000673348761914504,0.000673348761914504,0.000673348761914504,0.000673348761914504,0.000673348761914504
2021-09-30,-0.0610009693005524,-0.0610009693005524,-0.0610009693005524,-0.0610009693005524,-0.0610009693005524
2021-10-29,0.0486102799334644,0.0486102799334644,0.0486102799334644,0.0486102799334644,0.0486102799334644
2021-11-30,0.0110224928331841,0.0110224928331841,0.0110224928331841,0.0110224928331841,0.0110224928331841
2021-12-30,0.0473112206229417,0.0473112206229417,0.0473112206229417,0.0473112206229417,0.0473112206229417
2022-01-31,-0.0365554230548741,-0.0365554230548741,-0.0365554230548741,-0.0365554230548741,-0.0365554230548741
2022-02-28,-0.070611414602751,-0.070611414602751,-0.070611414602751,-0.070611414602751,-0.070611414602751
2022-03-31,0.0201455959669112,0.0201455959669112,0.0201455959669112,0.0201455959669112,0.0201455959669112
2022-04-29,-0.0315568853056237,-0.0315568853056237,-0.0315568853056237,-0.0315568853056237,-0.0315568853056237
2022-05-31,-0.00636784119409297,-0.00636784119409297,-0.00636784119409297,-0.00636784119409297,-0.00636784119409297
2022-06-30,-0.117416073484568,-0.117416073484568,-0.117416073484568,-0.117416073484568,-0.117416073484568
2022-07-29,0.116885728451577,0.116885728451577,0.116885728451577,0.116885728451577,0.116885728451577
2022-08-31,-0.0724732980044481,-0.0724732980044481,-0.0724732980044481,-0.0724732980044481,-0.0724732980044481
2022-09-30,-0.0735620929659658,-0.0735620929659658,-0.0735620929659658,-0.0735620929659658,-0.0735620929659658
2022-10-31,0.0591327748849967,0.0591327748849967,0.0591327748849967,0.0591327748849967,0.0591327748849967
2022-11-30,0.0707002817027375,0.0707002817027375,0.0707002817027375,0.0707002817027375,0.0707002817027375
2022-12-30,-0.0316759789851479,-0.0316759789851479,-0.0316759789851479,-0.0316759789851479,-0.0316759789851479
